iter	Logloss	Accuracy
886	0.158614278	0.9579242637
887	0.1585126162	0.9579242637
888	0.1584586885	0.9579242637
889	0.1583160159	0.9579242637
890	0.1582305694	0.9579242637
891	0.15792083	0.9579242637
892	0.1577886077	0.9579242637
893	0.15777171	0.9579242637
894	0.1576841658	0.9579242637
895	0.1575937714	0.9579242637
896	0.1575841364	0.9579242637
897	0.1573983	0.9579242637
898	0.1572725619	0.9579242637
899	0.1572255023	0.9579242637
900	0.1570229093	0.9579242637
901	0.156849689	0.9579242637
902	0.1567722509	0.9579242637
903	0.1567660326	0.9579242637
904	0.1567343465	0.9579242637
905	0.1566970869	0.9579242637
906	0.156436257	0.9579242637
907	0.156355041	0.9579242637
908	0.1561774172	0.9579242637
909	0.1560620878	0.9579242637
910	0.1557166272	0.9579242637
911	0.1555753053	0.9579242637
912	0.1553786366	0.9579242637
913	0.1553461538	0.9579242637
914	0.1553044259	0.9579242637
915	0.1552150568	0.9579242637
916	0.1551025298	0.9579242637
917	0.155048726	0.9579242637
918	0.154861258	0.9593267882
919	0.154517458	0.9593267882
920	0.1543923614	0.9593267882
921	0.1543856391	0.9593267882
922	0.1542522318	0.9593267882
923	0.1542281861	0.9593267882
924	0.1541943224	0.9593267882
925	0.1541770557	0.9593267882
926	0.1541718259	0.9593267882
927	0.1540409772	0.9593267882
928	0.1540030681	0.9593267882
929	0.1538671636	0.9593267882
930	0.1536799355	0.9593267882
931	0.1536266617	0.9593267882
932	0.153349608	0.9593267882
933	0.1532427194	0.9593267882
934	0.1531793263	0.9593267882
935	0.1530271314	0.9593267882
936	0.1527484619	0.9593267882
937	0.1527216226	0.9593267882
938	0.1525546612	0.9593267882
939	0.1522532431	0.9593267882
940	0.1521130378	0.9593267882
941	0.1520913228	0.9593267882
942	0.1520033585	0.9593267882
943	0.1519189986	0.9593267882
944	0.1518943113	0.9593267882
945	0.1518147161	0.9593267882
946	0.1514744825	0.9593267882
947	0.1510462969	0.9593267882
948	0.1509164008	0.9593267882
949	0.1509090257	0.9593267882
950	0.1508462872	0.9593267882
951	0.1507857369	0.9593267882
952	0.1506929869	0.9593267882
953	0.1504939932	0.9607293128
954	0.1503242119	0.9607293128
955	0.1503050899	0.9607293128
956	0.1501939172	0.9607293128
957	0.1500235816	0.9607293128
958	0.1500023328	0.9607293128
959	0.1499832118	0.9607293128
960	0.1499383442	0.9607293128
961	0.1497619349	0.9607293128
962	0.1497447889	0.9607293128
963	0.1495073411	0.9607293128
964	0.1495037917	0.9607293128
965	0.1493515789	0.9607293128
966	0.149307925	0.9607293128
967	0.1491448301	0.9607293128
968	0.1490881812	0.9607293128
969	0.1490160612	0.9607293128
970	0.1489618879	0.9607293128
971	0.1488373164	0.9621318373
972	0.1487048504	0.9621318373
973	0.1486958284	0.9621318373
974	0.1485973381	0.9635343619
975	0.1485227766	0.9635343619
976	0.1484816074	0.9635343619
977	0.1484766618	0.9635343619
978	0.1484174452	0.9635343619
979	0.1483433116	0.9635343619
980	0.1482250919	0.9635343619
981	0.1481448972	0.9635343619
982	0.1480971847	0.9635343619
983	0.1479191503	0.9635343619
984	0.1477738001	0.9635343619
985	0.1475883257	0.9621318373
986	0.1475462052	0.9621318373
987	0.1474298236	0.9621318373
988	0.1473500696	0.9621318373
989	0.147340723	0.9621318373
990	0.1470818816	0.9621318373
991	0.1468419213	0.9621318373
992	0.1463660481	0.9621318373
993	0.1461570794	0.9635343619
994	0.1461232399	0.9635343619
995	0.1460483857	0.9635343619
996	0.1459639645	0.9635343619
997	0.1458702735	0.9635343619
998	0.1458462335	0.9635343619
999	0.1457474661	0.9635343619
