iter	Logloss	Accuracy
886	0.1515569281	0.9565217391
887	0.1514174389	0.9565217391
888	0.1512571841	0.9579242637
889	0.1511323524	0.9579242637
890	0.1510295251	0.9579242637
891	0.1507510145	0.9565217391
892	0.1506404571	0.9579242637
893	0.1506338031	0.9579242637
894	0.1504296841	0.9593267882
895	0.1501718357	0.9579242637
896	0.1500960572	0.9593267882
897	0.1499850708	0.9593267882
898	0.1499499933	0.9593267882
899	0.1498531561	0.9579242637
900	0.1496953697	0.9579242637
901	0.1495387441	0.9579242637
902	0.149434763	0.9579242637
903	0.1492091553	0.9579242637
904	0.1488793983	0.9579242637
905	0.14881881	0.9579242637
906	0.148812981	0.9579242637
907	0.1486672917	0.9579242637
908	0.1482910345	0.9593267882
909	0.1481639711	0.9593267882
910	0.1481235487	0.9593267882
911	0.1481089642	0.9593267882
912	0.1480362717	0.9593267882
913	0.1478080898	0.9593267882
914	0.1476795517	0.9593267882
915	0.1476475101	0.9593267882
916	0.1476396029	0.9593267882
917	0.147540515	0.9593267882
918	0.1475285946	0.9593267882
919	0.1473074283	0.9593267882
920	0.1470771375	0.9593267882
921	0.1468686873	0.9593267882
922	0.146769124	0.9607293128
923	0.1466137982	0.9607293128
924	0.1464956803	0.9607293128
925	0.1463269287	0.9607293128
926	0.1462136095	0.9607293128
927	0.1460196443	0.9621318373
928	0.1459990403	0.9621318373
929	0.1457573692	0.9621318373
930	0.145714779	0.9621318373
931	0.1457098029	0.9621318373
932	0.1456118494	0.9621318373
933	0.1456021986	0.9621318373
934	0.1455530911	0.9621318373
935	0.1455442213	0.9635343619
936	0.1453038129	0.9621318373
937	0.1451087665	0.9607293128
938	0.144795258	0.9649368864
939	0.1445712664	0.9649368864
940	0.1445667795	0.9649368864
941	0.1444896552	0.9649368864
942	0.1444586252	0.9649368864
943	0.1442225705	0.9649368864
944	0.1441623095	0.9649368864
945	0.1441424586	0.9649368864
946	0.1438382593	0.9649368864
947	0.1438025771	0.9649368864
948	0.1437376657	0.9649368864
949	0.1436918814	0.9649368864
950	0.1434033235	0.9649368864
951	0.1431882337	0.9663394109
952	0.1431139919	0.9663394109
953	0.1429213507	0.9635343619
954	0.1428429279	0.9635343619
955	0.1428378378	0.9635343619
956	0.1428255396	0.9635343619
957	0.142816721	0.9635343619
958	0.1427608597	0.9649368864
959	0.1426839898	0.9635343619
960	0.1426670662	0.9635343619
961	0.1424755719	0.9635343619
962	0.1424342257	0.9635343619
963	0.1423561834	0.9649368864
964	0.1423482727	0.9649368864
965	0.1423051853	0.9649368864
966	0.1422762321	0.9649368864
967	0.1419872397	0.9663394109
968	0.1419120047	0.9663394109
969	0.1418890894	0.9677419355
970	0.1418600331	0.9677419355
971	0.1418413536	0.9663394109
972	0.1415240445	0.9677419355
973	0.1414789858	0.9677419355
974	0.141238798	0.9677419355
975	0.1411432206	0.9677419355
976	0.1410938667	0.9663394109
977	0.1410702178	0.9663394109
978	0.1410261148	0.9663394109
979	0.1408584701	0.9663394109
980	0.1408308514	0.9677419355
981	0.140824876	0.9677419355
982	0.1407774668	0.9677419355
983	0.1405761203	0.9677419355
984	0.1403833234	0.9677419355
985	0.1401536866	0.9677419355
986	0.1401465258	0.9677419355
987	0.1401115848	0.9677419355
988	0.1400169642	0.9677419355
989	0.1399501921	0.9663394109
990	0.1398979043	0.9663394109
991	0.1398205416	0.9677419355
992	0.1398188549	0.9677419355
993	0.1397795143	0.9677419355
994	0.1394612029	0.9677419355
995	0.1394104079	0.9677419355
996	0.1393998283	0.9677419355
997	0.139341022	0.9677419355
998	0.1393222407	0.9677419355
999	0.139311059	0.9677419355
